name,from,address,square_metre,price,type,rooms_amount,link
HOLMENKOLLEN- Stor unik villa med fjordutsikt - 3 (4) soverom - Barnevennlig - Delvis møblert - Carport med 2 plasser - Langtidsleie,Krogsveen Boligutleie,"Voksenliveien 8, Oslo",263,45000,Enebolig,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311622750
Majorstuen - En lekker og klassisk leilighet med ettertraktet plassering. Ledig omgående!,Krogsveen Boligutleie,"Industrigata 63A, Oslo",82,23900,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311622102
Grünerløkka - Fantastisk tre-roms loftsleilighet med sentral beliggenhet - Priv. tak terrasse - Bruttoareal på 100 kvm,Krogsveen Boligutleie,"Tromsøgata 5C, Oslo",85,26000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311620342
Blindern/Frøen - møblert hybel til leie i rolig område,Privat,"VILLAVEIEN 28 A, Oslo",40,15000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=252656398
"Stilig, gjennomgående 3-roms leilighet med vestvendt balkong",Privat,"Sandakerveien 23 D, Oslo",42,18000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=181489398
Veldig fin leilighet - felles stue - St.Haugen,Privat,"WALDEMAR THRANES GATE 62 D, Oslo",7,8300,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=187290432
St. Haugen - Fine rom med felles Stue. Nytt bad.,Privat,"WALDEMAR THRANES GATE 62, Oslo",7,8300,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=227572700
5 Rom ledig Nyoppusset kollektiv på Grünerløkka leies ut til rolige leietagere - VIDEO VISNING,Privat,"Leirfallsgata, Oslo",10,7900,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=201015361
Sentrumsnær garasjeplass med lader leies ut,Privat,"Møllergata 52, Oslo",15,1900,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311706516
"Lekker, møblert nybygget loftsleilighet på ca 58kvm gulvareal med fantastisk takterrasse",Hybel.no,"Håkons Gate 13B, Oslo",58,30000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311709402
Moderne Leilighet på Ensjø,Privat,"Grønnvoll Allé 68, Oslo",80,27000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311702551
"Nydelig rom i felles leilighet på Ammerudhellinga 33, 0959 Oslo",Privat,"Ammerudhellinga 33, Oslo",28,7800,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=169909533
"Nylig renovert femroms leilighet på Fredensborg, sentralt, 2. etg",Privat,"Fredensborgveien 14, Oslo",97,32000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=156890075
Fin 2-roms leilighet med garasjeplass og stor balkong til langtidsleie,Privat,"FOSSUMBERGET 54, Oslo",44,12500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=149699875
Lekker og innbydende 2-roms med attraktiv beliggenhet sentralt på Majorstuen. Strøm og internett inkl.,Privat,"Ole Vigs gate 21B, Oslo",34,19900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=296032719
Luksuriøs hybel i Osterhaus gate,Privat,"Osterhaus gate 10, Oslo",25,16000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310595565
Hybel sentralt på Grünerløkka,Privat,"GRÜNERS GATE 11, Oslo",10,9200,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=184987687
2 roms hybelleilighet i funkisvilla inkl strøm og internett,Privat,"LINDBÄCKVEIEN 6, Oslo",43,12500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=85237732
Sentralt men stille!  4-roms,Privat,"NIELS JUELS GATE 3 B, Oslo",60,24000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311690559
Gjennomgående lekker toppleilighet med to balkonger og sol fra morgen til kveld,Privat,"Sandakerveien 22, Oslo",80,25000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311472288
Alexander Kiellands Plass/Grünerløkka: Sosiale rom sentralt i Oslo,Privat,"BJERREGAARDS GATE 64 B, Oslo",15,8500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=261384360
Lys og moderne hybel/studioleilighet (strøm/nett inkl),Privat,"Håkonsgate, Oslo",14,11000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=267315444
"Hybel - 2 roms, Carl Kjelsens Vei 16B, Oslo",Hybel.no,"Carl Kjelsens Vei 16B, Oslo",27,12000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=266497356
Garasjeplass til leie m/ lader,Privat,"LILLOGATA 5 F, Oslo",12,1800,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311688317
Room in a friendly and mature collective,Privat,"Prinsessealléen 1, Oslo",8,7400,Rom i bofellesskap,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=262804347
Rom til leie i nydelig leilighet på Briskeby,Privat,"Briskebyveien 72B, Oslo",16,8508,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311681879
Strøken 2-roms hybelleilighet rett ved Frognerparken. Lavere pris kan avtales for pendler!,Privat,Oslo,23,13000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=237934687
Kort tid leier,Privat,Oslo,30,13500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311680337
Hybelleilighet i 2 etg,Privat,"Blåskjellveien 3, Oslo",24,11500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311680845
Garasjeplass med EL lader rett ved Storo Senter/BI Nydalen,Privat,"GUNNAR SCHJELDERUPS VEI 11, Oslo",0,1600,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=192359595
Flott 3-roms med god takhøyde leies ut fra 01.08-31.12,Privat,"HOLBERGS GATE 3, Oslo",68,26000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311658224
"Flytt rett inn!  Praktisk 4-roms på Torshov med Balkong, heis, utsikt og parkeringsplass",Privat,"FAGERHEIMGATA 20 B, Oslo",65,26000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=78688914
Fin leilighet på Frogner til leie,Privat,"Thomas heftyes gate, Oslo",79,26000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311376824
"TORGGATA/SENTRUM: Private, smarte og flotte rom i bofelleskap",Privat,"BERNT ANKERS GATE 33, Oslo",15,7700,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=222854199
TORGGATA/SENTRUM: Moderne og private rom i smarte bofelleskap,Privat,"Bernt Ankers Gate 33, Oslo",15,7700,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=222855060
Trivelig 2-roms leilighet med P-plass på Midtstuen,Privat,"KRISTIANIASVINGEN 64, Oslo",50,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=279036318
"1 ledig rom i nyoppusset leilighet på beste St. hanshaugen, felles takterrasse. Ledig fra 1. august!",Privat,"BJERREGAARDS GATE 29 J, Oslo",12,8750,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=295939436
Et ledig rom i fin og klassisk bygård med perfekt beliggenhet midt på St. hanshaugen! Rett ved parken,Privat,"WALDEMAR THRANES GATE 46 A, Oslo",8,8650,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=298179070
Et ledig rom i nyoppusset leilighet på beste Majorstuen - ledig fra 1. august,Privat,Oslo,9,8650,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=296981018
Tre rom til leie på St.Hanshaugen/Bislett,Privat,"FRYDENLUNDGATA 9, Oslo",108,8000,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=91785559
Hybel/rom til leie i enebolig,Privat,"Bjartveien 16c, 0687 Oslo, Hus, Oslo",25,7000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308482074
Lys og pen 2-roms til leie på Bislett,Privat,"THERESES GATE 16 C, Oslo",50,15000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=154614581
"Sentrum: Moderne studio-leilighet med stor balkong på 10 m2 . Varmtvann, strøm og fyring inkl. Ledig fra 1. oktober!",Privat,"Pilestredet park 4, Oslo",25,13900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=147984083
Hybelleilighet i Alnagt 11 til leie fra 1.8.23,Privat,"Alnagt 11, Oslo",15,10000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311650940
Innbydende 3roms toppleilighet (fra 2007) m privat takterrasse på 32m2,Privat,"Lille Bislett 4, Oslo",54,28000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311654509
Bislett: Pene rom i nytt og sentralt bofellesskap (kun ett rom igjen!),Privat,"Thereses gate 47B, Oslo",13,8500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=212224999
Rom i kollektiv på Frogner (strøm og internett inkludert),Privat,"President Harbitz gate 7, Oslo",10,8000,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311433587
Sentral parkeringsplass med EL-lader leies ut,Privat,"Welhavens gate 2, Oslo",12,1800,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311648203
Hybel til leie,Privat,"Pastor Blaauws vei 17, Oslo",22,7900,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311648480
Garasje på Lambertseter til leie,Privat,Oslo,10,1500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=304172973
"69 kvm leilighet rett ved Akerselva i familievennlig område. Stor terrasse, 2 soverom, 2 boder",Privat,"Lillogata 5 M, Oslo",69,22000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311527440
"Nedre Grünerløkka - 2-roms Toppleilighet til leie møblert inkl. internett, kabel-tv",Husleie.No AS,"Heimdalsgata 9, Oslo",44,17900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311650250
2-romsleilighet til leie på Lutvann. NYOPPUSSET KJØKKEN FRA I ÅR. Visning etter avtale.,Privat,"LUTVANNSVEIEN 35, Oslo",55,13000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311642859
"Strøm og hushjelp inkl., solrik balkong, v/natur, nær T-bane: Romdeling, gutte-/jenterom, to bad. Velutrustet, 130 kvm.",Privat,"Fossumberget 50, Oslo",14,2480,Rom i bofellesskap,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=306114254
3 roms med balkong/utsikt - romslig og stille,Privat,"Akerlia 29, Oslo",67,18000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=280325506
To-roms leilighet på Frogner   Alt inkludert | Fleksibel leieperiode,Forenom AS,"INKOGNITOGATA 32 A, Oslo",47,28900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311641180
St- Hanshaugen - Flott 3-roms med peis - Internett inkl,Enklere Utleie AS,"AKERSBAKKEN 15, Oslo",71,25000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311156841
Norwaycup hybel for max 4 pers i max 9 netter,Privat,"Munkerudveien 27F, Oslo",25,12000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311639303
"Flott leilighet, sentralt på Majorstuen",Privat,"Sporveisgata 35 b, Oslo",54,17000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=93020744
BARCODE/GAMLE OSLO- Velholdt 2-roms leilighet med utsikt mot barcode - sentralt - hvitevarer inkl,Privat,"Mosseveien 12B, Oslo",28,15500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=225831241
Rom i bofellesskap på Nydalen,Privat,"Maridalsveien 303, Oslo",90,7500,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311634375
2 Ledige rom i rolig og hyggelig bofelleskap.,Privat,"EIRIKS GATE 3, Oslo",8,8700,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=139347968
Fire-roms leilighet i sentrum   Alt inkludert | Fleksibel leieperiode,Forenom AS,"Rådhusgata 28, Oslo",60,36800,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311639735
LEDIG NÅ - rom i koselig bofelleskap på Majorstua v/Bogstadveien,Privat,"NEUBERGGATA 20, Oslo",10,9500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=171619708
Tre-roms leilighet på Rosenhoff   Alt inkludert | Fleksibel leieperiode,Forenom AS,"TRONDHEIMSVEIEN 154, Oslo",45,25300,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311638504
"Hybel for politistudent ved Njårdhallen, Gardeskogen og Makrellbekken T-banestasjon",Privat,"NORDHEIMBAKKEN 30, Oslo",24,7800,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=306189136
Risløkkfaret 32 - Perfekt til familie eller kollektiv,Privat,"Risløkkfaret 32, Oslo",105,37000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=311339009
"MIDDELTHUNET - 2- ROMS moderne. Inkl hvitevarer, internett og balkong",M3 Utleie AS,"MIDDELTHUNS GATE 17, Oslo",41,21500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311637134
Flott 3-roms leilighet sentralt på Ulven leies ut,Privat,"Selma Ellefsens Vei 3M, Oslo",69,23000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311632945
"GRÜNERLØKKA: Lys og romslig 2-roms toppleilighet. Balkong. Inkl. Varmtvann, internett og TV.",Utleiemegleren Nydalen As,"Rathkes gate 6, Oslo",49,17500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311636928
Stensparken ved Bislett: Pent og stille,Privat,"Stensgaten 8, Oslo",44,16900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=191866953
Fagerborg/Majorstuen - 4-roms leilighet med 15 kvm solrik balkong,Privat,"Ullevålsveien 109 A, Oslo",82,26500,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=178370331
supersentral garasjeplass med lader for elbil til leie,Privat,"Pilestredet park 11-13, Oslo",13,2000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=195523689
Attraktiv og fullt møblert 2-roms hybel på 36 m2 i 1. etasje sentralt på Nordstrand/Karlsrud,Privat,"Steinliveien 20B, Oslo",36,13500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310944768
SUPERSENTRAL 5-roms nær Bjørvika. Ledig 01.08. ALT inkludert. Møblert. 4 soverom. Stor stue+kjøkken,Privat,"PLATOUS GATE 27 B, Oslo",85,37000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=311527797
"LØREN: Nyere 3-roms leilighet med solrik balkong. Nybygg fra 2018. Inkl. hvitevarer, kabel-tv, bredbånd og strøm.",Utleiemegleren Nydalen As,"Peter Møllers vei 2 B, Oslo",57,21500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311631723
"STOVNER: Lekker 3-roms med 3 balkonger og panoramautsikt.  Inkl. hvitevarer, v-van, kabel-tv og bredbånd",Utleiemegleren Nydalen As,"Stovner Senter 1, Oslo",66,19000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311631238
"AMMERUD: Lekker 3-roms med 2 markterrasser og garasjeplassm/lader. Nærhet til marka. Inkl. v-vann, kabel-tv og bredbånd",Utleiemegleren Nydalen As,"Alunsjøveien 28 L, Oslo",63,18500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311630675
"GRÜNERLØKKA: FLOTT LEILIGHET I 16.ETG MED BALKONG OG UTROLIG UTSIKT - FELLES VASKERI - SENTRALT - VARME, V.V, NETT INKL.",Bori Utleiemegler AS,"Thorvald Meyers Gate 5, Oslo",32,16500,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311606983
Hybel Blindern - Strøm/Internett inkl. - Vaskehjelp - Kort vei til offentlig kommunikasjon,Privat,Oslo,40,16500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=290326864
Sentral leilighet med 3 eller 4 soverom.,Privat,"EIRIKS GATE 17 B, Oslo",60,21500,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=260127139
"Marienlyst/Blindern - 4-roms med balkong, peis. Ledig fra 1. august!",Privat,"KIRKEVEIEN 114 D, Oslo",67,24900,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=121864685
Hybel med egen inngang i enebolig,Privat,"Bregneveien 8, Oslo",22,11000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311624194
Garasjeplass ved Grorud Senter,Privat,Oslo,0,1000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=293156192
Rom i bofellesskap sentralt på Majorstuen,Privat,"Valkyriegata 9, Oslo",9,6700,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311621194
Frogner/Skillebekk,Privat,"GABELS GATE 4 A, Oslo",55,24500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=151719783
"Nyoppusset leilighet sentralt på Vindern, (1,5 roms)",Privat,"HAAKON DEN GODES VEI 16, Oslo",40,14900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311098373
"SØRENGA - Lekker 2 romsleilighet med flotte solforhold - Varmtvann, fyring, TV, internett og strøm inkludert",Utleiemegleren Grønland,"Sørengkaia 66, Oslo",47,20000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311624147
Parkering i låst garasjeanlegg i Grønnegata/ Majorstua -port/ fjernkontroll,Privat,"GRØNNEGATA 1 A, Oslo",12,1990,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308004559
Sentral garasjeplass i oppvarmet anlegg på Bislett,Privat,"FALBES GATE 18 C, Oslo",12,1900,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=295790504
"P-Plasser, parkering til leie med mulig EL tilkobling",Privat,"Hans Nordahls gate 98A, Oslo",15,1500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=60979015
Torshov: Privat rom i velorganisert og velutstyrt bofellesskap,Privat,"Sandakerveien 27, Oslo",16,9000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=62611072
"ToppLeilighet m/takterasse, Hems, Peis / Kontor / alkove",Privat,"Schleppegrellsgt 17, Oslo",68,23500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=269898346
Moderne hybelleilighet på Karlsrud,Privat,"Kåres Vei 36, Oslo",26,11000,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=268876976
TORSHOV - Lekker 4-roms loftsleilighet med balkong - ledig 01.10.23,Heimstaden AS,"Holsts gate 4, Oslo",79,26600,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311617188
Eksklusiv bofelleskap på Løren,Privat,"Spireaveien 4B, Oslo",7,8000,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311613511
BILDER KOMMER: Nyrenovert leilighet sentralt på Bislett,Privat,"Wilhelms gate 8A, Oslo",66,25500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311607954
"4-roms med balkong - Perfekt til bofellesskap - Inkl strøm, oppvarming og TV/internett",Privat,"Sørengkaia 106, Oslo",69,32250,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=135275009
Pen og moderne leilighet - inkludert alt - ledig omgående,Privat,"Kildeveien 20 C, Oslo",35,13500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=80110638
Røa: Lys og hyggelig 2-roms toppleilighet med utsikt - Balkong - Biloppstillingsplass - Ledig 1 Oktober!,Utleiemegleren Frogner,"Ostadalsveien 42 A, Oslo",55,14900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311613104
TØYEN: Romslig 2-roms leilighet til utleie - kortidsutleie for 1 til 2 måneder,Privat,"Magnusgate 7, 0650 Oslo, Oslo",55,12000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311498274
Rom til leie,Privat,"Oppsalveien 16 B, Oslo",12,5000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=305705431
